"id","y"
95,0.0105168541941036
96,0.0105168541941036
97,0.0105168541941036
98,0.0105168541941036
99,0.0105168541941036
100,0.0105168541941036
101,0.0105168541941036
102,0.0105168541941036
103,0.0105168541941036
104,0.0105168541941036
105,0.0105168541941036
106,0.0105168541941036
107,0.0105168541941036
108,0.0105168541941036
109,0.0105168541941036
110,0.0105168541941036
111,0.0105168541941036
112,0.0105168541941036
113,0.0105168541941036
114,0.0105168541941036
115,0.0105168541941036
116,0.0105168541941036
117,0.0105168541941036
118,0.0105168541941036
119,0.0105168541941036
120,0.0105168541941036
121,0.0105168541941036
122,0.0105168541941036
123,0.0105168541941036
124,0.0105168541941036
125,0.0105168541941036
126,0.0105168541941036
127,0.0105168541941036
128,0.0105168541941036
129,0.0105168541941036
130,0.0105168541941036
131,0.0105168541941036
132,0.0105168541941036
133,0.0105168541941036
134,0.0105168541941036
135,0.0105168541941036
136,0.0105168541941036
137,0.0105168541941036
138,0.0105168541941036
139,0.0105168541941036
140,0.0105168541941036
141,0.0105168541941036
142,0.0105168541941036
143,0.0105168541941036
144,0.0105168541941036
145,0.0105168541941036
146,0.0105168541941036
147,0.0105168541941036
148,0.0105168541941036
149,0.0105168541941036
150,0.0105168541941036
151,0.0105168541941036
152,0.0105168541941036
153,0.0105168541941036
154,0.0105168541941036
155,0.0105168541941036
156,0.0105168541941036
157,0.0105168541941036
158,0.0105168541941036
159,0.0105168541941036
160,0.0105168541941036
161,0.0105168541941036
162,0.0105168541941036
163,0.0105168541941036
164,0.0105168541941036
165,0.0105168541941036
166,0.0105168541941036
167,0.0105168541941036
168,0.0105168541941036
169,0.0105168541941036
170,0.0105168541941036
171,0.0105168541941036
172,0.0105168541941036
173,0.0105168541941036
174,0.0105168541941036
175,0.0105168541941036
176,0.0105168541941036
177,0.0105168541941036
178,0.0105168541941036
179,0.0105168541941036
180,0.0105168541941036
181,0.0105168541941036
182,0.0105168541941036
183,0.0105168541941036
184,0.0105168541941036
185,0.0105168541941036
186,0.0105168541941036
187,0.0105168541941036
188,0.0105168541941036
189,0.0105168541941036
190,0.0105168541941036
191,0.0105168541941036
192,0.0105168541941036
193,0.0105168541941036
194,0.0105168541941036
195,0.0105168541941036
196,0.0105168541941036
197,0.0105168541941036
198,0.0105168541941036
199,0.0105168541941036
200,0.0105168541941036
201,0.0105168541941036
202,0.0105168541941036
203,0.0105168541941036
204,0.0105168541941036
205,0.0105168541941036
206,0.0105168541941036
207,0.0105168541941036
208,0.0105168541941036
209,0.0105168541941036
210,0.0105168541941036
211,0.0105168541941036
212,0.0105168541941036
213,0.0105168541941036
214,0.0105168541941036
215,0.0105168541941036
216,0.0105168541941036
217,0.0105168541941036
218,0.0105168541941036
219,0.0105168541941036
220,0.0105168541941036
221,0.0105168541941036
222,0.0105168541941036
223,0.0105168541941036
224,0.0105168541941036
225,0.0105168541941036
226,0.0105168541941036
227,0.0105168541941036
228,0.0105168541941036
229,0.0105168541941036
230,0.0105168541941036
231,0.0105168541941036
232,0.0105168541941036
233,0.0105168541941036
234,0.0105168541941036
235,0.0105168541941036
236,0.0105168541941036
237,0.0105168541941036
238,0.0105168541941036
239,0.0105168541941036
240,0.0105168541941036
241,0.0105168541941036
242,0.0105168541941036
243,0.0105168541941036
244,0.0105168541941036
245,0.0105168541941036
246,0.0105168541941036
247,0.0105168541941036
248,0.0105168541941036
249,0.0105168541941036
250,0.0105168541941036
251,0.0105168541941036
252,0.0105168541941036
253,0.0105168541941036
254,0.0105168541941036
255,0.0105168541941036
256,0.0105168541941036
257,0.0105168541941036
258,0.0105168541941036
259,0.0105168541941036
260,0.0105168541941036
261,0.0105168541941036
262,0.0105168541941036
263,0.0105168541941036
264,0.0105168541941036
265,0.0105168541941036
266,0.0105168541941036
267,0.0105168541941036
268,0.0105168541941036
269,0.0105168541941036
270,0.0105168541941036
271,0.0105168541941036
272,0.0105168541941036
273,0.0105168541941036
274,0.0105168541941036
275,0.0105168541941036
276,0.0105168541941036
277,0.0105168541941036
278,0.0105168541941036
279,0.0105168541941036
280,0.0105168541941036
281,0.0105168541941036
282,0.0105168541941036
283,0.0105168541941036
284,0.0105168541941036
285,0.0105168541941036
286,0.0105168541941036
287,0.0105168541941036
288,0.0105168541941036
289,0.0105168541941036
290,0.0105168541941036
291,0.0105168541941036
292,0.0105168541941036
293,0.0105168541941036
294,0.0105168541941036
295,0.0105168541941036
296,0.0105168541941036
297,0.0105168541941036
298,0.0105168541941036
299,0.0105168541941036
300,0.0105168541941036
301,0.0105168541941036
302,0.0105168541941036
303,0.0105168541941036
304,0.0105168541941036
305,0.0105168541941036
306,0.0105168541941036
307,0.0105168541941036
308,0.0105168541941036
309,0.0105168541941036
310,0.0105168541941036
311,0.0105168541941036
312,0.0105168541941036
313,0.0105168541941036
314,0.0105168541941036
315,0.0105168541941036
316,0.0105168541941036
317,0.0105168541941036
318,0.0105168541941036
319,0.0105168541941036
320,0.0105168541941036
321,0.0105168541941036
322,0.0105168541941036
323,0.0105168541941036
324,0.0105168541941036
325,0.0105168541941036
326,0.0105168541941036
327,0.0105168541941036
328,0.0105168541941036
329,0.0105168541941036
330,0.0105168541941036
331,0.0105168541941036
332,0.0105168541941036
333,0.0105168541941036
334,0.0105168541941036
335,0.0105168541941036
336,0.0105168541941036
337,0.0105168541941036
338,0.0105168541941036
339,0.0105168541941036
340,0.0105168541941036
341,0.0105168541941036
342,0.0105168541941036
343,0.0105168541941036
344,0.0105168541941036
345,0.0105168541941036
346,0.0105168541941036
347,0.0105168541941036
348,0.0105168541941036
349,0.0105168541941036
350,0.0105168541941036
351,0.0105168541941036
352,0.0105168541941036
353,0.0105168541941036
354,0.0105168541941036
355,0.0105168541941036
356,0.0105168541941036
357,0.0105168541941036
358,0.0105168541941036
359,0.0105168541941036
360,0.0105168541941036
361,0.0105168541941036
362,0.0105168541941036
363,0.0105168541941036
364,0.0105168541941036
365,0.0105168541941036
366,0.0105168541941036
367,0.0105168541941036
368,0.0105168541941036
369,0.0105168541941036
370,0.0105168541941036
371,0.0105168541941036
372,0.0105168541941036
373,0.0105168541941036
374,0.0105168541941036
375,0.0105168541941036
376,0.0105168541941036
377,0.0105168541941036
378,0.0105168541941036
379,0.0105168541941036
380,0.0105168541941036
381,0.0105168541941036
382,0.0105168541941036
383,0.0105168541941036
384,0.0105168541941036
385,0.0105168541941036
386,0.0105168541941036
387,0.0105168541941036
388,0.0105168541941036
389,0.0105168541941036
390,0.0105168541941036
391,0.0105168541941036
392,0.0105168541941036
393,0.0105168541941036
394,0.0105168541941036
395,0.0105168541941036
396,0.0105168541941036
397,0.0105168541941036
398,0.0105168541941036
399,0.0105168541941036
400,0.0105168541941036
401,0.0105168541941036
402,0.0105168541941036
403,0.0105168541941036
404,0.0105168541941036
405,0.0105168541941036
406,0.0105168541941036
407,0.0105168541941036
408,0.0105168541941036
409,0.0105168541941036
410,0.0105168541941036
411,0.0105168541941036
412,0.0105168541941036
413,0.0105168541941036
414,0.0105168541941036
415,0.0105168541941036
416,0.0105168541941036
417,0.0105168541941036
418,0.0105168541941036
419,0.0105168541941036
420,0.0105168541941036
421,0.0105168541941036
422,0.0105168541941036
423,0.0105168541941036
424,0.0105168541941036
425,0.0105168541941036
426,0.0105168541941036
427,0.0105168541941036
428,0.0105168541941036
429,0.0105168541941036
430,0.0105168541941036
431,0.0105168541941036
432,0.0105168541941036
433,0.0105168541941036
434,0.0105168541941036
435,0.0105168541941036
436,0.0105168541941036
437,0.0105168541941036
438,0.0105168541941036
439,0.0105168541941036
440,0.0105168541941036
441,0.0105168541941036
442,0.0105168541941036
443,0.0105168541941036
444,0.0105168541941036
445,0.0105168541941036
446,0.0105168541941036
447,0.0105168541941036
448,0.0105168541941036
449,0.0105168541941036
450,0.0105168541941036
451,0.0105168541941036
452,0.0105168541941036
453,0.0105168541941036
454,0.0105168541941036
455,0.0105168541941036
456,0.0105168541941036
457,0.0105168541941036
458,0.0105168541941036
459,0.0105168541941036
460,0.0105168541941036
461,0.0105168541941036
462,0.0105168541941036
463,0.0105168541941036
464,0.0105168541941036
465,0.0105168541941036
466,0.0105168541941036
467,0.0105168541941036
468,0.0105168541941036
469,0.0105168541941036
470,0.0105168541941036
471,0.0105168541941036
472,0.0105168541941036
473,0.0105168541941036
474,0.0105168541941036
475,0.0105168541941036
476,0.0105168541941036
477,0.0105168541941036
478,0.0105168541941036
479,0.0105168541941036
480,0.0105168541941036
481,0.0105168541941036
482,0.0105168541941036
483,0.0105168541941036
484,0.0105168541941036
485,0.0105168541941036
486,0.0105168541941036
487,0.0105168541941036
488,0.0105168541941036
489,0.0105168541941036
490,0.0105168541941036
491,0.0105168541941036
492,0.0105168541941036
493,0.0105168541941036
494,0.0105168541941036
495,0.0105168541941036
496,0.0105168541941036
497,0.0105168541941036
498,0.0105168541941036
499,0.0105168541941036
500,0.0105168541941036
